date,ticker,close_price
2024-09-17,ANCX,228.16
2024-09-18,ANCX,225.68
2024-09-19,ANCX,226.01
2024-09-20,ANCX,223.1
2024-09-23,ANCX,226.44
2024-09-24,ANCX,225.87
2024-09-25,ANCX,228.91
2024-09-26,ANCX,232.3
2024-09-27,ANCX,230.52
2024-09-30,ANCX,230.16
2024-10-01,ANCX,229.98
2024-10-02,ANCX,229.49
2024-10-03,ANCX,232.09
2024-10-04,ANCX,230.25
2024-10-07,ANCX,229.36
2024-10-08,ANCX,231.18
2024-10-09,ANCX,233.77
2024-10-10,ANCX,235.38
2024-10-11,ANCX,230.81
2024-10-14,ANCX,231.84
2024-10-15,ANCX,231.49
2024-10-16,ANCX,231.1
2024-10-17,ANCX,233.97
2024-10-18,ANCX,234.45
2024-10-21,ANCX,237.22
2024-10-22,ANCX,237.42
2024-10-23,ANCX,238.6
2024-10-24,ANCX,235.46
2024-10-25,ANCX,233.75
2024-10-28,ANCX,234.57
2024-10-29,ANCX,235.17
2024-10-30,ANCX,234.96
2024-10-31,ANCX,232.39
2024-11-01,ANCX,230.4
2024-11-04,ANCX,229.85
2024-11-05,ANCX,230.57
2024-11-06,ANCX,227.55
2024-11-07,ANCX,223.96
2024-11-08,ANCX,220.81
2024-11-11,ANCX,219.83
2024-11-12,ANCX,216.67
2024-11-13,ANCX,217.02
2024-11-14,ANCX,215.41
2024-11-15,ANCX,215.4
2024-11-18,ANCX,217.33
2024-11-19,ANCX,216.77
2024-11-20,ANCX,216.84
2024-11-21,ANCX,215.97
2024-11-22,ANCX,213.48
2024-11-25,ANCX,212.15
2024-11-26,ANCX,214.01
2024-11-27,ANCX,214.83
2024-11-28,ANCX,214.25
2024-11-29,ANCX,208.85
2024-12-02,ANCX,214.64
2024-12-03,ANCX,216.66
2024-12-04,ANCX,213.91
2024-12-05,ANCX,217.58
2024-12-06,ANCX,212.08
2024-12-09,ANCX,216.42
2024-12-10,ANCX,219.21
2024-12-11,ANCX,220.11
2024-12-12,ANCX,220.38
2024-12-13,ANCX,219.07
2024-12-16,ANCX,223.62
2024-12-17,ANCX,223.86
2024-12-18,ANCX,225.93
2024-12-19,ANCX,226.58
2024-12-20,ANCX,226.99
2024-12-23,ANCX,232.64
2024-12-24,ANCX,230.87
2024-12-25,ANCX,235.86
2024-12-26,ANCX,233.87
2024-12-27,ANCX,235.2
2024-12-30,ANCX,239.0
2024-12-31,ANCX,239.64
2023-01-02,LUMX,126.38
2023-01-03,LUMX,124.71
2023-01-04,LUMX,124.77
2023-01-05,LUMX,125.21
2023-01-06,LUMX,124.65
2023-01-09,LUMX,124.65
2023-01-10,LUMX,125.33
2023-01-11,LUMX,126.09
2023-01-12,LUMX,129.83
2023-01-13,LUMX,125.38
2023-01-16,LUMX,125.49
2023-01-17,LUMX,127.4
2023-01-18,LUMX,124.2
2023-01-19,LUMX,120.41
2023-01-20,LUMX,123.66
2023-01-23,LUMX,123.72
2023-01-24,LUMX,120.85
2023-01-25,LUMX,123.12
2023-01-26,LUMX,130.02
2023-01-27,LUMX,128.32
2023-01-30,LUMX,127.36
2023-01-31,LUMX,122.45
2023-02-01,LUMX,119.6
2023-02-02,LUMX,121.5
2023-02-03,LUMX,122.6
2023-02-06,LUMX,126.48
2023-02-07,LUMX,124.06
2023-02-08,LUMX,122.24
2023-02-09,LUMX,121.52
2023-02-10,LUMX,123.35
2023-02-13,LUMX,122.33
2023-02-14,LUMX,121.12
2023-02-15,LUMX,121.15
2023-02-16,LUMX,117.0
2023-02-17,LUMX,119.05
2023-02-20,LUMX,119.31
2023-02-21,LUMX,116.24
2023-02-22,LUMX,116.94
2023-02-23,LUMX,116.2
2023-02-24,LUMX,116.7
2023-02-27,LUMX,118.82
2023-02-28,LUMX,117.76
2023-03-01,LUMX,114.7
2023-03-02,LUMX,117.36
2023-03-03,LUMX,115.35
2023-03-06,LUMX,118.01
2023-03-07,LUMX,120.25
2023-03-08,LUMX,117.88
2023-03-09,LUMX,119.43
2023-03-10,LUMX,118.67
2023-03-13,LUMX,118.17
2023-03-14,LUMX,116.05
2023-03-15,LUMX,115.49
2023-03-16,LUMX,115.45
2023-03-17,LUMX,111.77
2023-03-20,LUMX,112.74
2023-03-21,LUMX,111.41
2023-03-22,LUMX,111.31
2023-03-23,LUMX,111.41
2023-03-24,LUMX,110.74
2023-03-27,LUMX,109.88
2023-03-28,LUMX,109.53
2023-03-29,LUMX,106.8
2023-03-30,LUMX,109.45
2023-03-31,LUMX,109.34
2023-04-03,LUMX,110.82
2023-04-04,LUMX,108.89
2023-04-05,LUMX,110.67
2023-04-06,LUMX,112.39
2023-04-07,LUMX,111.92
2023-04-10,LUMX,112.67
2023-04-11,LUMX,111.35
2023-04-12,LUMX,111.47
2023-04-13,LUMX,111.47
2023-04-14,LUMX,111.22
2023-04-17,LUMX,114.3
2023-04-18,LUMX,120.52
2023-04-19,LUMX,119.8
2023-04-20,LUMX,113.91
2023-04-21,LUMX,115.42
2023-04-24,LUMX,119.54
2023-04-25,LUMX,113.83
2023-04-26,LUMX,117.71
2023-04-27,LUMX,114.44
2023-04-28,LUMX,110.48
2023-05-01,LUMX,109.87
2023-05-02,LUMX,107.96
2023-05-03,LUMX,103.74
2023-05-04,LUMX,104.84
2023-05-05,LUMX,102.42
2023-05-08,LUMX,100.41
2023-05-09,LUMX,106.58
2023-05-10,LUMX,102.78
2023-05-11,LUMX,100.41
2023-05-12,LUMX,96.09
2023-05-15,LUMX,94.63
2023-05-16,LUMX,93.4
2023-05-17,LUMX,93.72
2023-05-18,LUMX,91.35
2023-05-19,LUMX,94.12
2023-05-22,LUMX,95.33
2023-05-23,LUMX,96.03
2023-05-24,LUMX,97.89
2023-05-25,LUMX,98.75
2023-05-26,LUMX,99.34
2023-05-29,LUMX,98.12
2023-05-30,LUMX,99.24
2023-05-31,LUMX,98.83
2023-06-01,LUMX,92.92
2023-06-02,LUMX,93.24
2023-06-05,LUMX,94.35
2023-06-06,LUMX,92.89
2023-06-07,LUMX,94.0
2023-06-08,LUMX,95.72
2023-06-09,LUMX,99.31
2023-06-12,LUMX,101.44
2023-06-13,LUMX,100.41
2023-06-14,LUMX,100.5
2023-06-16,LUMX,90.42
2023-06-19,LUMX,94.6
2023-06-20,LUMX,99.47
2023-06-21,LUMX,100.54
2023-06-22,LUMX,98.58
2023-06-23,LUMX,100.27
2023-06-26,LUMX,98.97
2023-06-27,LUMX,102.27
2023-06-28,LUMX,102.06
2023-06-29,LUMX,103.28
2023-06-30,LUMX,105.47
2023-07-03,LUMX,102.61
2023-07-04,LUMX,100.78
2023-07-05,LUMX,100.63
2023-07-06,LUMX,101.53
2023-07-07,LUMX,99.24
2023-07-10,LUMX,96.39
2023-07-11,LUMX,96.21
2023-07-12,LUMX,95.7
2023-07-13,LUMX,94.33
2023-07-14,LUMX,90.5
2023-07-17,LUMX,89.62
2023-07-18,LUMX,92.88
2023-07-19,LUMX,93.52
2023-07-20,LUMX,99.99
2023-07-21,LUMX,100.11
2023-07-24,LUMX,101.5
2023-07-25,LUMX,100.51
2023-07-26,LUMX,99.92
2023-07-27,LUMX,100.52
2023-07-28,LUMX,101.31
2023-07-31,LUMX,97.97
2023-08-01,LUMX,96.22
2023-08-02,LUMX,92.87
2023-08-03,LUMX,88.73
2023-08-04,LUMX,90.11
2023-08-07,LUMX,89.58
2023-08-08,LUMX,90.39
2023-08-09,LUMX,91.6
2023-08-10,LUMX,92.65
2023-08-11,LUMX,91.34
2023-08-14,LUMX,90.18
2023-08-15,LUMX,88.39
2023-08-16,LUMX,89.69
2023-08-17,LUMX,91.14
2023-08-18,LUMX,89.26
2023-08-21,LUMX,93.66
2023-08-22,LUMX,97.61
2023-08-23,LUMX,97.84
2023-08-24,LUMX,90.92
2023-08-25,LUMX,91.49
2023-08-28,LUMX,91.71
2023-08-29,LUMX,94.73
2023-08-30,LUMX,94.34
2023-08-31,LUMX,92.07
2023-09-01,LUMX,91.16
2023-09-05,LUMX,83.56
2023-09-06,LUMX,84.0
2023-09-07,LUMX,82.57
2023-09-08,LUMX,85.12
2023-09-11,LUMX,80.96
2023-09-12,LUMX,80.21
2023-09-13,LUMX,78.68
2023-09-14,LUMX,77.41
2023-09-15,LUMX,74.61
2023-09-18,LUMX,75.44
2023-09-19,LUMX,75.49
2023-09-20,LUMX,74.97
2023-09-21,LUMX,72.79
2023-09-22,LUMX,70.61
2023-09-25,LUMX,74.01
2023-09-26,LUMX,72.35
2023-09-27,LUMX,71.46
2023-09-28,LUMX,73.59
2023-09-29,LUMX,73.33
2023-10-02,LUMX,72.96
2023-10-03,LUMX,72.95
2023-10-04,LUMX,74.35
2023-10-05,LUMX,76.24
2023-10-06,LUMX,75.68
2023-10-09,LUMX,78.86
2023-10-10,LUMX,78.01
2023-10-11,LUMX,76.19
2023-10-12,LUMX,75.68
2023-10-13,LUMX,76.42
2023-10-16,LUMX,73.95
2023-10-17,LUMX,79.01
2023-10-18,LUMX,80.83
2023-10-19,LUMX,80.64
2023-10-20,LUMX,81.6
2023-10-23,LUMX,80.02
2023-10-24,LUMX,79.42
2023-10-25,LUMX,79.14
2023-10-26,LUMX,78.47
2023-10-27,LUMX,79.48
2023-10-30,LUMX,79.64
2023-10-31,LUMX,78.11
2023-11-01,LUMX,75.82
2023-11-02,LUMX,76.15
2023-11-03,LUMX,77.23
2023-11-06,LUMX,76.42
2023-11-07,LUMX,78.58
2023-11-08,LUMX,82.41
2023-11-09,LUMX,82.01
2023-11-10,LUMX,82.26
2023-11-13,LUMX,85.71
2023-11-14,LUMX,86.72
2023-11-15,LUMX,86.54
2023-11-16,LUMX,86.93
2023-11-17,LUMX,83.37
2023-11-20,LUMX,82.61
2023-11-21,LUMX,81.26
2023-11-22,LUMX,80.13
2023-11-23,LUMX,81.68
2023-11-24,LUMX,81.04
2023-11-27,LUMX,76.87
2023-11-28,LUMX,77.49
2023-11-29,LUMX,71.79
2023-11-30,LUMX,69.22
2023-12-01,LUMX,68.89
2023-12-04,LUMX,68.99
2023-12-05,LUMX,67.49
2023-12-06,LUMX,67.55
2023-12-07,LUMX,66.82
2023-12-08,LUMX,67.09
2023-12-11,LUMX,68.13
2023-12-12,LUMX,68.15
2023-12-13,LUMX,67.57
2023-12-14,LUMX,65.63
2023-12-15,LUMX,62.76
2023-12-18,LUMX,61.16
2023-12-19,LUMX,62.54
2023-12-20,LUMX,62.45
2023-12-21,LUMX,62.51
2023-12-22,LUMX,64.51
2023-12-25,LUMX,63.64
2023-12-26,LUMX,66.64
2023-12-27,LUMX,66.06
2023-12-28,LUMX,64.41
2023-12-29,LUMX,63.33
2024-01-01,LUMX,58.31
2024-01-02,LUMX,58.5
2024-01-03,LUMX,58.27
2024-01-04,LUMX,58.04
2024-01-05,LUMX,57.08
2024-01-08,LUMX,59.45
2024-01-09,LUMX,60.61
2024-01-10,LUMX,61.05
2024-01-11,LUMX,61.0
2024-01-12,LUMX,62.45
2024-01-15,LUMX,61.97
2024-01-16,LUMX,62.3
2024-01-17,LUMX,61.88
2024-01-18,LUMX,63.07
2024-01-19,LUMX,61.98
2024-01-22,LUMX,64.07
2024-01-23,LUMX,61.71
2024-01-24,LUMX,59.99
2024-01-25,LUMX,59.9
2024-01-26,LUMX,61.21
2024-01-29,LUMX,61.86
2024-01-30,LUMX,64.46
2024-01-31,LUMX,65.55
2024-02-01,LUMX,63.91
2024-02-02,LUMX,64.66
2024-02-05,LUMX,62.88
2024-02-06,LUMX,62.35
2024-02-07,LUMX,64.19
2024-02-08,LUMX,64.22
2024-02-09,LUMX,63.8
2024-02-12,LUMX,63.17
2024-02-13,LUMX,62.19
2024-02-14,LUMX,64.1
2024-02-15,LUMX,63.48
2024-02-16,LUMX,62.1
2024-02-19,LUMX,62.39
2024-02-20,LUMX,60.81
2024-02-21,LUMX,59.82
2024-02-22,LUMX,60.86
2024-02-23,LUMX,62.72
2024-02-26,LUMX,62.56
2024-02-27,LUMX,62.38
2024-02-28,LUMX,64.23
2024-02-29,LUMX,67.62
2024-03-01,LUMX,67.82
2024-03-04,LUMX,67.83
2024-03-05,LUMX,68.64
2024-03-06,LUMX,65.94
2024-03-07,LUMX,66.98
2024-03-08,LUMX,67.41
2024-03-11,LUMX,65.97
2024-03-12,LUMX,65.75
2024-03-13,LUMX,66.87
2024-03-14,LUMX,66.2
2024-03-15,LUMX,67.4
2024-03-18,LUMX,68.61
2024-03-19,LUMX,70.3
2024-03-20,LUMX,70.09
2024-03-21,LUMX,70.86
2024-03-22,LUMX,71.67
2024-03-25,LUMX,71.26
2024-03-26,LUMX,70.49
2024-03-27,LUMX,70.43
2024-03-28,LUMX,67.73
2024-03-29,LUMX,68.58
2024-04-01,LUMX,72.67
2024-04-02,LUMX,72.03
2024-04-03,LUMX,68.89
2024-04-04,LUMX,69.17
2024-04-05,LUMX,70.08
2024-04-08,LUMX,71.12
2024-04-09,LUMX,70.04
2024-04-10,LUMX,69.3
2024-04-11,LUMX,67.71
2024-04-12,LUMX,68.14
2024-04-15,LUMX,69.63
2024-04-16,LUMX,68.65
2024-04-17,LUMX,67.06
2024-04-18,LUMX,67.06
2024-04-19,LUMX,68.8
2024-04-22,LUMX,70.2
2024-04-23,LUMX,67.81
2024-04-24,LUMX,68.87
2024-04-25,LUMX,69.76
2024-04-26,LUMX,70.02
2024-04-29,LUMX,68.16
2024-04-30,LUMX,66.86
2024-05-01,LUMX,67.27
2024-05-02,LUMX,69.32
2024-05-03,LUMX,66.95
2024-05-06,LUMX,65.27
2024-05-07,LUMX,65.51
2024-05-08,LUMX,64.59
2024-05-09,LUMX,63.41
2024-05-10,LUMX,62.91
2024-05-13,LUMX,62.28
2024-05-14,LUMX,62.28
2024-05-15,LUMX,62.99
2024-05-16,LUMX,62.45
2024-05-17,LUMX,63.88
2024-05-20,LUMX,66.47
2024-05-21,LUMX,68.61
2024-05-22,LUMX,72.31
2024-05-23,LUMX,71.28
2024-05-24,LUMX,74.73
2024-05-27,LUMX,72.92
2024-05-28,LUMX,77.35
2024-05-29,LUMX,77.48
2024-05-31,LUMX,74.51
2024-06-03,LUMX,75.72
2024-06-04,LUMX,76.73
2024-06-05,LUMX,77.58
2024-06-06,LUMX,75.29
2024-06-07,LUMX,77.57
2024-06-10,LUMX,77.02
2024-06-11,LUMX,74.3
2024-06-12,LUMX,71.7
2024-06-13,LUMX,69.93
2024-06-14,LUMX,72.17
2024-06-17,LUMX,70.18
2024-06-18,LUMX,71.12
2024-06-19,LUMX,72.13
2024-06-20,LUMX,71.4
2024-06-21,LUMX,66.6
2024-06-24,LUMX,69.39
2024-06-25,LUMX,71.19
2024-06-26,LUMX,70.94
2024-06-27,LUMX,71.12
2024-06-28,LUMX,71.9
2024-07-01,LUMX,67.48
2024-07-02,LUMX,70.19
2024-07-03,LUMX,70.8
2024-07-04,LUMX,70.36
2024-07-05,LUMX,71.45
2024-07-08,LUMX,72.2
2024-07-09,LUMX,73.42
2024-07-10,LUMX,72.96
2024-07-11,LUMX,74.45
2024-07-12,LUMX,77.08
2024-07-15,LUMX,71.37
2024-07-16,LUMX,71.75
2024-07-17,LUMX,73.42
2024-07-18,LUMX,74.68
2024-07-19,LUMX,77.46
2024-07-22,LUMX,77.5
2024-07-23,LUMX,76.49
2024-07-24,LUMX,76.14
2024-07-25,LUMX,73.74
2024-07-26,LUMX,72.63
2024-07-29,LUMX,72.71
2024-07-30,LUMX,73.27
2024-07-31,LUMX,73.77
2024-08-01,LUMX,75.2
2024-08-02,LUMX,74.89
2024-08-05,LUMX,74.62
2024-08-06,LUMX,72.64
2024-08-07,LUMX,74.84
2024-08-08,LUMX,72.39
2024-08-09,LUMX,73.51
2024-08-12,LUMX,72.77
2024-08-13,LUMX,73.54
2024-08-14,LUMX,74.58
2024-08-15,LUMX,73.05
2024-08-16,LUMX,74.7
2024-08-19,LUMX,75.56
2024-08-20,LUMX,77.02
2024-08-21,LUMX,79.57
2024-08-22,LUMX,75.59
2024-08-23,LUMX,74.87
2024-08-26,LUMX,73.53
2024-08-27,LUMX,72.75
2024-08-28,LUMX,70.66
2024-08-29,LUMX,69.3
2024-08-30,LUMX,70.81
2024-09-02,LUMX,73.69
2024-09-03,LUMX,70.56
2024-09-04,LUMX,68.2
2024-09-05,LUMX,68.68
2024-09-06,LUMX,70.01
2024-09-09,LUMX,71.89
2024-09-10,LUMX,73.15
2024-09-11,LUMX,75.88
2024-09-12,LUMX,76.89
2024-09-13,LUMX,75.21
2024-09-16,LUMX,74.58
2024-09-17,LUMX,74.85
2024-09-18,LUMX,74.34
2024-09-19,LUMX,74.77
2024-09-20,LUMX,73.54
2024-09-23,LUMX,72.9
2024-09-24,LUMX,72.75
2024-09-25,LUMX,72.01
2024-09-26,LUMX,71.92
2024-09-27,LUMX,72.2
2024-09-30,LUMX,71.77
2024-10-01,LUMX,73.73
2024-10-02,LUMX,76.16
2024-10-03,LUMX,77.37
2024-10-04,LUMX,79.0
2024-10-07,LUMX,81.83
2024-10-08,LUMX,83.46
2024-10-09,LUMX,85.3
2024-10-10,LUMX,85.26
2024-10-11,LUMX,88.26
2024-10-14,LUMX,88.83
2024-10-15,LUMX,90.71
2024-10-16,LUMX,91.11
2024-10-17,LUMX,90.37
2024-10-18,LUMX,89.94
2024-10-21,LUMX,93.05
2024-10-22,LUMX,95.34
2024-10-23,LUMX,96.26
2024-10-24,LUMX,92.58
2024-10-25,LUMX,94.53
2024-10-28,LUMX,94.43
2024-10-29,LUMX,92.6
2024-10-30,LUMX,92.59
2024-10-31,LUMX,91.43
2024-11-01,LUMX,91.11
2024-11-04,LUMX,90.54
2024-11-05,LUMX,93.14
2024-11-06,LUMX,94.0
2024-11-07,LUMX,92.38
2024-11-08,LUMX,91.96
2024-11-11,LUMX,92.43
2024-11-12,LUMX,92.33
2024-11-13,LUMX,92.28
2024-11-14,LUMX,91.18
2024-11-15,LUMX,92.86
2024-11-18,LUMX,90.67
2024-11-19,LUMX,90.3
2024-11-20,LUMX,91.35
2024-11-21,LUMX,92.78
2024-11-22,LUMX,91.7
2024-11-25,LUMX,89.96
2024-11-26,LUMX,89.55
2024-11-27,LUMX,90.03
2024-11-28,LUMX,91.45
2024-11-29,LUMX,91.98
2024-12-02,LUMX,89.17
2024-12-03,LUMX,88.14
2024-12-04,LUMX,86.05
2024-12-05,LUMX,84.03
2024-12-06,LUMX,84.35
2024-12-09,LUMX,85.06
2024-12-10,LUMX,86.55
2024-12-11,LUMX,88.02
2024-12-12,LUMX,85.63
2024-12-13,LUMX,84.81
2024-12-16,LUMX,84.62
2024-12-17,LUMX,88.64
2024-12-18,LUMX,83.78
2024-12-19,LUMX,83.86
2024-12-20,LUMX,84.11
2024-12-23,LUMX,81.68
2024-12-24,LUMX,82.12
2024-12-25,LUMX,82.75
2024-12-26,LUMX,82.45
2024-12-27,LUMX,83.64
2024-12-30,LUMX,83.43
2024-12-31,LUMX,81.43
2023-01-02,FALX,116.55
2023-01-03,FALX,115.32
2023-01-04,FALX,115.13
2023-01-05,FALX,118.45
2023-01-06,FALX,120.41
2023-01-09,FALX,122.37
2023-01-10,FALX,122.2
2023-01-11,FALX,122.43
2023-01-12,FALX,118.53
2023-01-13,FALX,118.95
2023-01-16,FALX,121.84
2023-01-17,FALX,120.54
2023-01-18,FALX,125.31
2023-01-19,FALX,127.05
2023-01-20,FALX,128.11
2023-01-23,FALX,127.47
2023-01-24,FALX,130.12
2023-01-25,FALX,133.3
2023-01-26,FALX,131.54
2023-01-27,FALX,129.24
2023-01-30,FALX,128.44
2023-01-31,FALX,125.77
2023-02-01,FALX,130.55
2023-02-02,FALX,133.57
2023-02-03,FALX,134.86
2023-02-06,FALX,138.89
2023-02-07,FALX,140.49
2023-02-08,FALX,141.52
2023-02-09,FALX,145.33
2023-02-10,FALX,145.28
2023-02-13,FALX,147.37
2023-02-14,FALX,147.65
2023-02-15,FALX,149.0
2023-02-16,FALX,146.68
2023-02-17,FALX,145.04
2023-02-20,FALX,142.03
2023-02-21,FALX,141.23
2023-02-22,FALX,140.25
2023-02-23,FALX,139.2
2023-02-24,FALX,138.55
2023-02-27,FALX,140.03
2023-02-28,FALX,139.14
2023-03-01,FALX,133.67
2023-03-02,FALX,130.09
2023-03-03,FALX,130.03
2023-03-06,FALX,127.68
2023-03-07,FALX,128.31
2023-03-08,FALX,131.22
2023-03-09,FALX,127.91
2023-03-10,FALX,130.98
2023-03-13,FALX,124.48
2023-03-14,FALX,124.7
2023-03-15,FALX,123.79
2023-03-16,FALX,125.16
2023-03-17,FALX,124.51
2023-03-20,FALX,124.1
2023-03-21,FALX,122.65
2023-03-22,FALX,125.02
2023-03-23,FALX,127.27
2023-03-24,FALX,126.29
2023-03-27,FALX,125.36
2023-03-28,FALX,125.88
2023-03-29,FALX,126.44
2023-03-30,FALX,128.27
2023-03-31,FALX,130.08
2023-04-03,FALX,128.68
2023-04-04,FALX,128.36
2023-04-05,FALX,129.86
2023-04-06,FALX,127.54
2023-04-07,FALX,129.16
2023-04-10,FALX,132.14
2023-04-11,FALX,131.36
2023-04-12,FALX,131.37
2023-04-13,FALX,130.61
2023-04-14,FALX,131.12
2023-04-17,FALX,132.26
2023-04-18,FALX,130.93
2023-04-19,FALX,130.9
2023-04-20,FALX,126.99
2023-04-21,FALX,125.79
2023-04-24,FALX,127.85
2023-04-25,FALX,128.06
2023-04-26,FALX,127.49
2023-04-27,FALX,130.0
2023-04-28,FALX,132.69
2023-05-01,FALX,135.02
2023-05-02,FALX,141.27
2023-05-03,FALX,137.67
2023-05-04,FALX,140.64
2023-05-05,FALX,141.99
2023-05-08,FALX,142.26
2023-05-09,FALX,142.28
2023-05-10,FALX,141.29
2023-05-11,FALX,143.05
2023-05-12,FALX,141.8
2023-05-15,FALX,143.06
2023-05-16,FALX,145.86
2023-05-17,FALX,143.23
2023-05-18,FALX,144.64
2023-05-19,FALX,149.06
2023-05-22,FALX,148.66
2023-05-23,FALX,150.24
2023-05-24,FALX,151.67
2023-05-25,FALX,155.96
2023-05-26,FALX,155.61
2023-05-29,FALX,159.27
2023-05-30,FALX,155.03
2023-05-31,FALX,153.65
2023-06-01,FALX,154.64
2023-06-02,FALX,155.52
2023-06-05,FALX,156.4
2023-06-06,FALX,161.11
2023-06-07,FALX,161.72
2023-06-08,FALX,160.94
2023-06-09,FALX,160.54
2023-06-12,FALX,164.36
2023-06-13,FALX,162.75
2023-06-14,FALX,163.75
2023-06-15,FALX,161.31
2023-06-16,FALX,163.91
2023-06-19,FALX,163.0
2023-06-20,FALX,165.68
2023-06-21,FALX,162.89
2023-06-22,FALX,163.21
2023-06-23,FALX,158.93
2023-06-26,FALX,159.66
2023-06-27,FALX,158.84
2023-06-28,FALX,159.6
2023-06-29,FALX,156.35
2023-06-30,FALX,158.37
2023-07-03,FALX,161.06
2023-07-04,FALX,163.67
2023-07-05,FALX,161.51
2023-07-06,FALX,166.81
2023-07-07,FALX,165.23
2023-07-10,FALX,165.96
2023-07-11,FALX,164.24
2023-07-12,FALX,161.22
2023-07-13,FALX,162.71
2023-07-14,FALX,162.36
2023-07-17,FALX,162.03
2023-07-18,FALX,160.26
2023-07-19,FALX,158.12
2023-07-20,FALX,157.19
2023-07-21,FALX,156.03
2023-07-24,FALX,157.9
2023-07-25,FALX,157.89
2023-07-26,FALX,155.05
2023-07-27,FALX,150.46
2023-07-28,FALX,147.0
2023-07-31,FALX,146.62
2023-08-01,FALX,147.48
2023-08-02,FALX,145.77
2023-08-03,FALX,142.93
2023-08-04,FALX,144.85
2023-08-07,FALX,142.63
2023-08-08,FALX,141.69
2023-08-09,FALX,142.24
2023-08-10,FALX,140.0
2023-08-11,FALX,142.06
2023-08-14,FALX,144.79
2023-08-15,FALX,142.93
2023-08-16,FALX,142.04
2023-08-17,FALX,142.71
2023-08-18,FALX,145.65
2023-08-21,FALX,148.06
2023-08-22,FALX,143.8
2023-08-23,FALX,143.04
2023-08-24,FALX,145.01
2023-08-25,FALX,147.3
2023-08-28,FALX,143.94
2023-08-29,FALX,140.59
2023-08-30,FALX,138.6
2023-08-31,FALX,142.18
2023-09-01,FALX,139.57
2023-09-04,FALX,139.62
2023-09-05,FALX,139.58
2023-09-06,FALX,135.67
2023-09-07,FALX,132.91
2023-09-08,FALX,137.39
2023-09-11,FALX,141.58
2023-09-12,FALX,142.94
2023-09-13,FALX,143.73
2023-09-14,FALX,144.02
2023-09-15,FALX,143.6
2023-09-18,FALX,146.79
2023-09-19,FALX,148.02
2023-09-20,FALX,151.57
2023-09-21,FALX,153.4
2023-09-22,FALX,154.99
2023-09-25,FALX,158.21
2023-09-26,FALX,155.81
2023-09-27,FALX,156.77
2023-09-28,FALX,157.2
2023-09-29,FALX,159.28
2023-10-02,FALX,157.39
2023-10-03,FALX,158.17
2023-10-04,FALX,156.9
2023-10-05,FALX,157.4
2023-10-06,FALX,155.84
2023-10-09,FALX,152.92
2023-10-10,FALX,157.16
2023-10-11,FALX,160.03
2023-10-12,FALX,165.25
2023-10-13,FALX,162.5
2023-10-16,FALX,163.45
2023-10-17,FALX,163.11
2023-10-18,FALX,166.8
2023-10-19,FALX,165.3
2023-10-20,FALX,166.29
2023-10-23,FALX,169.15
2023-10-24,FALX,171.54
2023-10-25,FALX,170.52
2023-10-26,FALX,172.98
2023-10-27,FALX,171.62
2023-10-30,FALX,169.86
2023-10-31,FALX,170.34
2023-11-01,FALX,169.92
2023-11-02,FALX,168.98
2023-11-03,FALX,169.6
2023-11-06,FALX,172.47
2023-11-07,FALX,171.25
2023-11-08,FALX,174.13
2023-11-09,FALX,172.9
2023-11-10,FALX,174.23
2023-11-13,FALX,171.99
2023-11-14,FALX,171.39
2023-11-15,FALX,173.23
2023-11-16,FALX,176.49
2023-11-17,FALX,176.33
2023-11-20,FALX,177.21
2023-11-21,FALX,177.07
2023-11-22,FALX,178.05
2023-11-23,FALX,179.54
2023-11-24,FALX,177.07
2023-11-27,FALX,181.02
2023-11-28,FALX,178.39
2023-11-29,FALX,179.44
2023-11-30,FALX,178.92
2023-12-01,FALX,183.39
2023-12-04,FALX,179.13
2023-12-05,FALX,180.71
2023-12-06,FALX,181.92
2023-12-07,FALX,183.73
2023-12-08,FALX,187.07
2023-12-11,FALX,186.66
2023-12-12,FALX,182.65
2023-12-13,FALX,185.49
2023-12-14,FALX,180.15
2023-12-15,FALX,181.27
2023-12-18,FALX,179.85
2023-12-19,FALX,181.97
2023-12-20,FALX,182.42
2023-12-21,FALX,187.59
2023-12-22,FALX,188.42
2023-12-25,FALX,184.36
2023-12-26,FALX,186.37
2023-12-27,FALX,185.5
2023-12-28,FALX,182.69
2023-12-29,FALX,178.52
2024-01-01,FALX,181.4
2024-01-02,FALX,181.34
2024-01-03,FALX,181.55
2024-01-04,FALX,182.61
2024-01-05,FALX,181.12
2024-01-08,FALX,186.09
2024-01-09,FALX,194.01
2024-01-10,FALX,196.89
2024-01-11,FALX,197.23
2024-01-12,FALX,196.06
2024-01-15,FALX,193.16
2024-01-16,FALX,188.98
2024-01-17,FALX,183.23
2024-01-18,FALX,181.91
2024-01-19,FALX,184.59
2024-01-22,FALX,188.51
2024-01-23,FALX,189.57
2024-01-24,FALX,185.86
2024-01-25,FALX,187.67
2024-01-26,FALX,189.51
2024-01-29,FALX,189.76
2024-01-30,FALX,189.44
2024-01-31,FALX,190.21
2024-02-01,FALX,188.28
2024-02-02,FALX,185.12
2024-02-05,FALX,183.91
2024-02-06,FALX,180.69
2024-02-07,FALX,182.72
2024-02-08,FALX,180.99
2024-02-09,FALX,178.16
2024-02-12,FALX,175.22
2024-02-13,FALX,172.29
2024-02-14,FALX,171.49
2024-02-15,FALX,170.55
2024-02-16,FALX,167.82
2024-02-19,FALX,170.05
2024-02-20,FALX,168.41
2024-02-21,FALX,168.95
